posix_timestamp, elapsed_time, R_speed_command, L_speed_command, R_belt_speed, L_belt_speed, incline
1618722392.035000, 0.274646, 0.000000, 0.000000, 0, 0, 250
1618722392.547000, 0.283177, 0.000000, 0.000000, -1, -1, 0
1618722393.060000, 0.291732, 0.000000, 0.000000, 0, 0, 250
1618722393.572000, 0.300267, 0.000000, 0.000000, -1, -1, 0
1618722394.075000, 0.308657, 0.000000, 0.000000, 0, 0, 250
1618722394.580000, 0.317068, 0.000000, 0.000000, -1, -1, 0
1618722395.090000, 0.325565, 0.000000, 0.000000, 0, 0, 250
1618722395.601000, 0.334087, 0.000000, 0.000000, -1, -1, 0
1618722396.117000, 0.342676, 0.000000, 0.000000, 0, 0, 250
1618722396.628000, 0.351201, 0.000000, 0.000000, -1, -1, 0
1618722397.143000, 0.359774, 0.000000, 0.000000, 0, 0, 250
1618722397.656000, 0.368323, 0.000000, 0.000000, -1, -1, 0
1618722398.170000, 0.376898, 0.000000, 0.000000, 0, 0, 250
1618722398.679000, 0.385381, 0.000000, 0.000000, -1, -1, 0
1618722399.191000, 0.393927, 0.000000, 0.000000, 0, 0, 250
1618722399.694000, 0.402309, 0.000000, 0.000000, -1, -1, 0
1618722400.197000, 0.410696, 0.000000, 0.000000, 0, 0, 250
1618722400.709000, 0.419221, 0.000000, 0.000000, -1, -1, 0
1618722401.220000, 0.427734, 0.000000, 0.000000, 0, 0, 250
1618722401.735000, 0.436317, 0.000000, 0.000000, -1, -1, 0
1618722402.248000, 0.444871, 0.000000, 0.000000, 0, 0, 250
1618722402.765000, 0.453473, 0.000000, 0.000000, -1, -1, 0
1618722403.280000, 0.462067, 0.000000, 0.000000, 0, 0, 250
1618722403.794000, 0.470630, 0.000000, 0.000000, -1, -1, 0
1618722404.306000, 0.479169, 0.000000, 0.000000, 0, 0, 250
1618722404.817000, 0.487685, 0.000000, 0.000000, -1, -1, 0
1618722405.331000, 0.496251, 0.000000, 0.000000, 0, 0, 250
1618722405.846000, 0.504833, 0.000000, 0.000000, -1, -1, 0
1618722406.349000, 0.513214, 0.000000, 0.000000, 0, 0, 250
1618722406.857000, 0.521683, 0.000000, 0.000000, -1, -1, 0
1618722407.368000, 0.530205, 0.000000, 0.000000, 0, 0, 250
1618722407.879000, 0.538719, 0.000000, 0.000000, -1, -1, 0
1618722408.389000, 0.547215, 0.000000, 0.000000, 0, 0, 250
1618722408.905000, 0.555821, 0.000000, 0.000000, -1, -1, 0
1618722409.419000, 0.564386, 0.000000, 0.000000, 0, 0, 250
1618722409.931000, 0.572921, 0.000000, 0.000000, -1, -1, 0
1618722410.441000, 0.581417, 0.000000, 0.000000, 0, 0, 250
1618722410.953000, 0.589952, 0.000000, 0.000000, -1, -1, 0
1618722411.463000, 0.598454, 0.000000, 0.000000, 0, 0, 250
1618722411.967000, 0.606844, 0.000000, 0.000000, -1, -1, 0
1618722412.482000, 0.615423, 0.000000, 0.000000, 0, 0, 250
1618722412.995000, 0.623986, 0.000000, 0.000000, -1, -1, 0
1618722413.507000, 0.632519, 0.000000, 0.000000, 0, 0, 250
1618722414.024000, 0.641131, 0.000000, 0.000000, -1, -1, 0
1618722414.536000, 0.649669, 0.000000, 0.000000, 0, 0, 250
1618722415.049000, 0.658221, 0.000000, 0.000000, -1, -1, 0
1618722415.560000, 0.666735, 0.000000, 0.000000, 0, 0, 250
1618722416.072000, 0.675257, 0.000000, 0.000000, -1, -1, 0
1618722416.586000, 0.683827, 0.000000, 0.000000, 0, 0, 250
1618722417.102000, 0.692435, 0.000000, 0.000000, -1, -1, 0
1618722417.615000, 0.700988, 0.000000, 0.000000, 0, 0, 250
1618722418.124000, 0.709467, 0.000000, 0.000000, -1, -1, 0
1618722418.637000, 0.718007, 0.000000, 0.000000, 0, 0, 250
1618722419.149000, 0.726554, 0.000000, 0.000000, -1, -1, 0
1618722419.660000, 0.735074, 0.000000, 0.000000, 0, 0, 250
1618722420.172000, 0.743593, 0.000000, 0.000000, -1, -1, 0
1618722420.682000, 0.752101, 0.000000, 0.000000, 0, 0, 250
1618722421.199000, 0.760714, 0.000000, 0.000000, -1, -1, 0
1618722421.712000, 0.769271, 0.000000, 0.000000, 0, 0, 250
1618722422.224000, 0.777801, 0.000000, 0.000000, -1, -1, 0
1618722422.736000, 0.786342, 0.000000, 0.000000, 0, 0, 250
1618722423.252000, 0.794931, 0.000000, 0.000000, -1, -1, 0
1618722423.765000, 0.803482, 0.000000, 0.000000, 0, 0, 250
1618722424.278000, 0.812040, 0.000000, 0.000000, -1, -1, 0
1618722424.791000, 0.820592, 0.000000, 0.000000, 0, 0, 250
1618722425.302000, 0.829101, 0.000000, 0.000000, -1, -1, 0
1618722425.814000, 0.837638, 0.000000, 0.000000, 0, 0, 250
1618722426.327000, 0.846187, 0.000000, 0.000000, -1, -1, 0
1618722426.842000, 0.854771, 0.000000, 0.000000, 0, 0, 250
1618722427.355000, 0.863318, 0.000000, 0.000000, -1, -1, 0
1618722427.868000, 0.871859, 0.000000, 0.000000, 0, 0, 250
1618722428.381000, 0.880422, 0.000000, 0.000000, -1, -1, 0
1618722428.895000, 0.888989, 0.000000, 0.000000, 0, 0, 250
1618722429.403000, 0.897448, 0.000000, 0.000000, -1, -1, 0
1618722429.915000, 0.905985, 0.000000, 0.000000, 0, 0, 250
1618722430.425000, 0.914483, 0.000000, 0.000000, -1, -1, 0
1618722430.939000, 0.923052, 0.000000, 0.000000, 0, 0, 250
1618722431.454000, 0.931631, 0.000000, 0.000000, -1, -1, 0
1618722431.969000, 0.940218, 0.000000, 0.000000, 0, 0, 250
1618722432.487000, 0.948840, 0.000000, 0.000000, -1, -1, 0
1618722433.004000, 0.957457, 0.000000, 0.000000, 0, 0, 250
1618722433.517000, 0.966007, 0.000000, 0.000000, -1, -1, 0
1618722434.027000, 0.974507, 0.000000, 0.000000, 0, 0, 250
1618722434.542000, 0.983090, 0.000000, 0.000000, -1, -1, 0
1618722435.054000, 0.991632, 0.000000, 0.000000, 0, 0, 250
1618722435.568000, 1.000198, 1.100000, 1.100000, -1, -1, 0
1618722436.081000, 1.008748, 1.100000, 1.100000, 0, 0, 250
1618722436.591000, 1.017250, 1.100000, 1.100000, -1, -1, 0
1618722437.102000, 1.025767, 1.100000, 1.100000, 0, 0, 250
1618722437.611000, 1.034256, 1.100000, 1.100000, -1, -1, 0
1618722438.121000, 1.042749, 1.100000, 1.100000, 0, 0, 250
1618722438.625000, 1.051156, 1.100000, 1.100000, -1, -1, 0
1618722439.136000, 1.059665, 1.100000, 1.100000, 0, 0, 250
1618722439.649000, 1.068208, 1.100000, 1.100000, -1, -1, 0
1618722440.164000, 1.076790, 1.100000, 1.100000, 0, 0, 250
1618722440.677000, 1.085340, 1.100000, 1.100000, -1, -1, 0
1618722441.192000, 1.093923, 1.100000, 1.100000, 0, 0, 250
1618722441.706000, 1.102490, 1.100000, 1.100000, -1, -1, 0
1618722442.216000, 1.111004, 1.100000, 1.100000, 0, 0, 250
1618722442.725000, 1.119485, 1.100000, 1.100000, -1, -1, 0
1618722443.234000, 1.127964, 1.100000, 1.100000, 0, 0, 250
1618722443.748000, 1.136534, 1.100000, 1.100000, -1, -1, 0
1618722444.262000, 1.145090, 1.100000, 1.100000, 0, 0, 250
1618722444.773000, 1.153617, 1.100000, 1.100000, -1, -1, 0
1618722445.285000, 1.162147, 1.100000, 1.100000, 0, 0, 250
1618722445.799000, 1.170712, 1.100000, 1.100000, -1, -1, 0
1618722446.315000, 1.179315, 1.100000, 1.100000, 0, 0, 250
1618722446.833000, 1.187947, 1.100000, 1.100000, -1, -1, 0
1618722447.343000, 1.196454, 1.100000, 1.100000, 0, 0, 250
1618722447.857000, 1.205018, 1.100000, 1.100000, -1, -1, 0
1618722448.369000, 1.213551, 1.100000, 1.100000, 0, 0, 250
1618722448.883000, 1.222113, 1.100000, 1.100000, -1, -1, 0
1618722449.396000, 1.230662, 1.100000, 1.100000, 0, 0, 250
1618722449.906000, 1.239171, 1.100000, 1.100000, -1, -1, 0
1618722450.420000, 1.247734, 1.100000, 1.100000, 0, 0, 250
1618722450.933000, 1.256281, 1.100000, 1.100000, -1, -1, 0
1618722451.447000, 1.264848, 1.100000, 1.100000, 0, 0, 250
1618722451.964000, 1.273464, 1.100000, 1.100000, -1, -1, 0
1618722452.477000, 1.282011, 1.100000, 1.100000, 0, 0, 250
1618722452.990000, 1.290560, 1.100000, 1.100000, -1, -1, 0
1618722453.504000, 1.299131, 1.100000, 1.100000, 0, 0, 250
1618722454.019000, 1.307707, 1.100000, 1.100000, -1, -1, 0
1618722454.530000, 1.316234, 1.100000, 1.100000, 0, 0, 250
1618722455.040000, 1.324736, 1.100000, 1.100000, -1, -1, 0
1618722455.556000, 1.333332, 1.100000, 1.100000, 0, 0, 250
1618722456.067000, 1.341847, 1.100000, 1.100000, -1, -1, 0
1618722456.582000, 1.350424, 1.100000, 1.100000, 0, 0, 250
1618722457.094000, 1.358964, 1.100000, 1.100000, -1, -1, 0
1618722457.606000, 1.367490, 1.100000, 1.100000, 0, 0, 250
1618722458.118000, 1.376034, 1.100000, 1.100000, -1, -1, 0
1618722458.635000, 1.384641, 1.100000, 1.100000, 0, 0, 250
1618722459.149000, 1.393214, 1.100000, 1.100000, -1, -1, 0
1618722459.665000, 1.401807, 1.100000, 1.100000, 0, 0, 250
1618722460.174000, 1.410301, 1.100000, 1.100000, -1, -1, 0
1618722460.688000, 1.418858, 1.100000, 1.100000, 0, 0, 250
1618722461.199000, 1.427379, 1.100000, 1.100000, -1, -1, 0
1618722461.711000, 1.435920, 1.100000, 1.100000, 0, 0, 250
1618722462.222000, 1.444431, 1.100000, 1.100000, -1, -1, 0
1618722462.734000, 1.452967, 1.100000, 1.100000, 0, 0, 250
1618722463.249000, 1.461550, 1.100000, 1.100000, -1, -1, 0
1618722463.763000, 1.470118, 1.100000, 1.100000, 0, 0, 250
1618722464.272000, 1.478600, 1.100000, 1.100000, -1, -1, 0
1618722464.782000, 1.487097, 1.100000, 1.100000, 0, 0, 250
1618722465.294000, 1.495633, 1.100000, 1.100000, -1, -1, 0
1618722465.808000, 1.504190, 1.100000, 1.100000, 0, 0, 250
1618722466.319000, 1.512707, 1.100000, 1.100000, -1, -1, 0
1618722466.834000, 1.521300, 1.100000, 1.100000, 0, 0, 250
1618722467.348000, 1.529860, 1.100000, 1.100000, -1, -1, 0
1618722467.865000, 1.538474, 1.100000, 1.100000, 0, 0, 250
1618722468.367000, 1.546853, 1.100000, 1.100000, -1, -1, 0
1618722468.883000, 1.555451, 1.100000, 1.100000, 0, 0, 250
1618722469.397000, 1.564016, 1.100000, 1.100000, -1, -1, 0
1618722469.913000, 1.572617, 1.100000, 1.100000, 0, 0, 250
1618722470.424000, 1.581133, 1.100000, 1.100000, -1, -1, 0
1618722470.934000, 1.589625, 1.100000, 1.100000, 0, 0, 250
1618722471.449000, 1.598207, 1.100000, 1.100000, -1, -1, 0
1618722471.966000, 1.606831, 1.100000, 1.100000, 0, 0, 250
1618722472.480000, 1.615400, 1.100000, 1.100000, -1, -1, 0
1618722472.991000, 1.623912, 1.100000, 1.100000, 0, 0, 250
1618722473.502000, 1.632424, 1.100000, 1.100000, -1, -1, 0
1618722474.016000, 1.640995, 1.100000, 1.100000, 0, 0, 250
1618722474.526000, 1.649493, 1.100000, 1.100000, -1, -1, 0
1618722475.041000, 1.658085, 1.100000, 1.100000, 0, 0, 250
1618722475.557000, 1.666675, 1.100000, 1.100000, -1, -1, 0
1618722476.070000, 1.675231, 1.100000, 1.100000, 0, 0, 250
1618722476.585000, 1.683815, 1.100000, 1.100000, -1, -1, 0
1618722477.099000, 1.692386, 1.100000, 1.100000, 0, 0, 250
1618722477.614000, 1.700957, 1.100000, 1.100000, -1, -1, 0
1618722478.128000, 1.709534, 1.100000, 1.100000, 0, 0, 250
1618722478.640000, 1.718069, 1.100000, 1.100000, -1, -1, 0
1618722479.151000, 1.726576, 1.100000, 1.100000, 0, 0, 250
1618722479.664000, 1.735123, 1.100000, 1.100000, -1, -1, 0
1618722480.177000, 1.743684, 1.100000, 1.100000, 0, 0, 250
1618722480.689000, 1.752207, 1.100000, 1.100000, -1, -1, 0
1618722481.199000, 1.760718, 1.100000, 1.100000, 0, 0, 250
1618722481.711000, 1.769251, 1.100000, 1.100000, -1, -1, 0
1618722482.223000, 1.777777, 1.100000, 1.100000, 0, 0, 250
1618722482.731000, 1.786247, 1.100000, 1.100000, -1, -1, 0
1618722483.238000, 1.794700, 1.100000, 1.100000, 0, 0, 250
1618722483.753000, 1.803281, 1.100000, 1.100000, -1, -1, 0
1618722484.266000, 1.811836, 1.100000, 1.100000, 0, 0, 250
1618722484.780000, 1.820397, 1.100000, 1.100000, -1, -1, 0
1618722485.294000, 1.828964, 1.100000, 1.100000, 0, 0, 250
1618722485.800000, 1.837401, 1.100000, 1.100000, -1, -1, 0
1618722486.315000, 1.845985, 1.100000, 1.100000, 0, 0, 250
1618722486.832000, 1.854594, 1.100000, 1.100000, -1, -1, 0
1618722487.346000, 1.863166, 1.100000, 1.100000, 0, 0, 250
1618722487.849000, 1.871547, 1.100000, 1.100000, -1, -1, 0
1618722488.363000, 1.880114, 1.100000, 1.100000, 0, 0, 250
1618722488.877000, 1.888674, 1.100000, 1.100000, -1, -1, 0
1618722489.395000, 1.897307, 1.100000, 1.100000, 0, 0, 250
1618722489.910000, 1.905895, 1.100000, 1.100000, -1, -1, 0
1618722490.423000, 1.914442, 1.100000, 1.100000, 0, 0, 250
1618722490.938000, 1.923024, 1.100000, 1.100000, -1, -1, 0
1618722491.447000, 1.931508, 1.100000, 1.100000, 0, 0, 250
1618722491.959000, 1.940049, 1.100000, 1.100000, -1, -1, 0
1618722492.470000, 1.948564, 1.100000, 1.100000, 0, 0, 250
1618722492.981000, 1.957087, 1.100000, 1.100000, -1, -1, 0
1618722493.491000, 1.965587, 1.100000, 1.100000, 0, 0, 250
1618722493.999000, 1.974056, 1.100000, 1.100000, -1, -1, 0
1618722494.510000, 1.982565, 1.100000, 1.100000, 0, 0, 250
1618722495.025000, 1.991150, 1.100000, 1.100000, -1, -1, 0
1618722495.536000, 1.999664, 1.100000, 1.100000, 1100, 1100, 250
1618722496.053000, 2.008280, 1.100000, 1.100000, -1, -1, 0
1618722496.565000, 2.016815, 1.100000, 1.100000, 1100, 1100, 250
1618722497.078000, 2.025370, 1.100000, 1.100000, -1, -1, 0
1618722497.594000, 2.033965, 1.100000, 1.100000, 1100, 1100, 250
1618722498.106000, 2.042498, 1.100000, 1.100000, -1, -1, 0
1618722498.618000, 2.051033, 1.100000, 1.100000, 1100, 1100, 250
1618722499.129000, 2.059547, 1.100000, 1.100000, -1, -1, 0
1618722499.641000, 2.068079, 1.100000, 1.100000, 1100, 1100, 250
1618722500.151000, 2.076587, 1.100000, 1.100000, -1, -1, 0
1618722500.664000, 2.085124, 1.100000, 1.100000, 1100, 1100, 250
1618722501.177000, 2.093688, 1.100000, 1.100000, -1, -1, 0
1618722501.692000, 2.102271, 1.100000, 1.100000, 1100, 1100, 250
1618722502.207000, 2.110843, 1.100000, 1.100000, -1, -1, 0
1618722502.718000, 2.119361, 1.100000, 1.100000, 1100, 1100, 250
1618722503.230000, 2.127904, 1.100000, 1.100000, -1, -1, 0
1618722503.733000, 2.136284, 1.100000, 1.100000, 1100, 1100, 250
1618722504.241000, 2.144759, 1.100000, 1.100000, -1, -1, 0
1618722504.752000, 2.153268, 1.100000, 1.100000, 1100, 1100, 250
1618722505.268000, 2.161859, 1.100000, 1.100000, -1, -1, 0
1618722505.781000, 2.170419, 1.100000, 1.100000, 1100, 1100, 250
1618722506.298000, 2.179038, 1.100000, 1.100000, -1, -1, 0
1618722506.812000, 2.187605, 1.100000, 1.100000, 1100, 1100, 250
1618722507.321000, 2.196091, 1.100000, 1.100000, -1, -1, 0
1618722507.833000, 2.204619, 1.100000, 1.100000, 1100, 1100, 250
1618722508.347000, 2.213185, 1.100000, 1.100000, -1, -1, 0
1618722508.858000, 2.221702, 1.100000, 1.100000, 1100, 1100, 250
1618722509.371000, 2.230244, 1.100000, 1.100000, -1, -1, 0
1618722509.883000, 2.238783, 1.100000, 1.100000, 1100, 1100, 250
1618722510.392000, 2.247264, 1.100000, 1.100000, -1, -1, 0
1618722510.907000, 2.255849, 1.100000, 1.100000, 1100, 1100, 250
1618722511.410000, 2.264229, 1.100000, 1.100000, -1, -1, 0
1618722511.917000, 2.272684, 1.100000, 1.100000, 1100, 1100, 250
1618722512.428000, 2.281191, 1.100000, 1.100000, -1, -1, 0
1618722512.940000, 2.289723, 1.100000, 1.100000, 1100, 1100, 250
1618722513.456000, 2.298331, 1.100000, 1.100000, -1, -1, 0
1618722513.969000, 2.306881, 1.100000, 1.100000, 1100, 1100, 250
1618722514.485000, 2.315484, 1.100000, 1.100000, -1, -1, 0
1618722514.998000, 2.324031, 1.100000, 1.100000, 1100, 1100, 250
1618722515.512000, 2.332597, 1.100000, 1.100000, -1, -1, 0
1618722516.026000, 2.341169, 1.100000, 1.100000, 1100, 1100, 250
1618722516.539000, 2.349722, 1.100000, 1.100000, -1, -1, 0
1618722517.052000, 2.358259, 1.100000, 1.100000, 1100, 1100, 250
1618722517.569000, 2.366874, 1.100000, 1.100000, -1, -1, 0
1618722518.082000, 2.375428, 1.100000, 1.100000, 1100, 1100, 250
1618722518.595000, 2.383985, 1.100000, 1.100000, -1, -1, 0
1618722519.109000, 2.392548, 1.100000, 1.100000, 1100, 1100, 250
1618722519.620000, 2.401067, 1.100000, 1.100000, -1, -1, 0
1618722520.133000, 2.409608, 1.100000, 1.100000, 1100, 1100, 250
1618722520.644000, 2.418132, 1.100000, 1.100000, -1, -1, 0
1618722521.157000, 2.426692, 1.100000, 1.100000, 1100, 1100, 250
1618722521.667000, 2.435187, 1.100000, 1.100000, -1, -1, 0
1618722522.180000, 2.443725, 1.100000, 1.100000, 1100, 1100, 250
1618722522.695000, 2.452311, 1.100000, 1.100000, -1, -1, 0
1618722523.204000, 2.460802, 1.100000, 1.100000, 1100, 1100, 250
1618722523.715000, 2.469307, 1.100000, 1.100000, -1, -1, 0
1618722524.230000, 2.477898, 1.100000, 1.100000, 1100, 1100, 250
1618722524.744000, 2.486459, 1.100000, 1.100000, -1, -1, 0
1618722525.255000, 2.494977, 1.100000, 1.100000, 1100, 1100, 250
1618722525.765000, 2.503482, 1.600000, 1.600000, -1, -1, 0
1618722526.281000, 2.512081, 1.600000, 1.600000, 1100, 1100, 250
1618722526.798000, 2.520695, 1.600000, 1.600000, -1, -1, 0
1618722527.311000, 2.529251, 1.600000, 1.600000, 1100, 1100, 250
1618722527.825000, 2.537817, 1.600000, 1.600000, -1, -1, 0
1618722528.337000, 2.546340, 1.600000, 1.600000, 1100, 1100, 250
1618722528.852000, 2.554931, 1.600000, 1.600000, -1, -1, 0
1618722529.365000, 2.563482, 1.600000, 1.600000, 1100, 1100, 250
1618722529.877000, 2.572018, 1.600000, 1.600000, -1, -1, 0
1618722530.388000, 2.580535, 1.600000, 1.600000, 1100, 1100, 250
1618722530.901000, 2.589088, 1.600000, 1.600000, -1, -1, 0
1618722531.416000, 2.597668, 1.600000, 1.600000, 1100, 1100, 250
1618722531.932000, 2.606264, 1.600000, 1.600000, -1, -1, 0
1618722532.447000, 2.614840, 1.600000, 1.600000, 1100, 1100, 250
1618722532.956000, 2.623339, 1.600000, 1.600000, -1, -1, 0
1618722533.470000, 2.631891, 1.600000, 1.600000, 1100, 1100, 250
1618722533.983000, 2.640456, 1.600000, 1.600000, -1, -1, 0
1618722534.500000, 2.649065, 1.600000, 1.600000, 1100, 1100, 250
1618722535.013000, 2.657619, 1.600000, 1.600000, -1, -1, 0
1618722535.527000, 2.666183, 1.600000, 1.600000, 1100, 1100, 250
1618722536.039000, 2.674714, 1.600000, 1.600000, -1, -1, 0
1618722536.549000, 2.683215, 1.600000, 1.600000, 1100, 1100, 250
1618722537.062000, 2.691779, 1.600000, 1.600000, -1, -1, 0
1618722537.577000, 2.700346, 1.600000, 1.600000, 1100, 1100, 250
1618722538.090000, 2.708898, 1.600000, 1.600000, -1, -1, 0
1618722538.599000, 2.717375, 1.600000, 1.600000, 1100, 1100, 250
1618722539.102000, 2.725762, 1.600000, 1.600000, -1, -1, 0
1618722539.611000, 2.734243, 1.600000, 1.600000, 1100, 1100, 250
1618722540.123000, 2.742784, 1.600000, 1.600000, -1, -1, 0
1618722540.637000, 2.751355, 1.600000, 1.600000, 1100, 1100, 250
1618722541.150000, 2.759898, 1.600000, 1.600000, -1, -1, 0
1618722541.663000, 2.768455, 1.600000, 1.600000, 1100, 1100, 250
1618722542.176000, 2.776994, 1.600000, 1.600000, -1, -1, 0
1618722542.691000, 2.785587, 1.600000, 1.600000, 1100, 1100, 250
1618722543.204000, 2.794132, 1.600000, 1.600000, -1, -1, 0
1618722543.707000, 2.802510, 1.600000, 1.600000, 1100, 1100, 250
1618722544.213000, 2.810947, 1.600000, 1.600000, -1, -1, 0
1618722544.729000, 2.819547, 1.600000, 1.600000, 1100, 1100, 250
1618722545.245000, 2.828146, 1.600000, 1.600000, -1, -1, 0
1618722545.757000, 2.836684, 1.600000, 1.600000, 1100, 1100, 250
1618722546.265000, 2.845148, 1.600000, 1.600000, -1, -1, 0
1618722546.771000, 2.853584, 1.600000, 1.600000, 1100, 1100, 250
1618722547.285000, 2.862141, 1.600000, 1.600000, -1, -1, 0
1618722547.796000, 2.870665, 1.600000, 1.600000, 1100, 1100, 250
1618722548.308000, 2.879191, 1.600000, 1.600000, -1, -1, 0
1618722548.822000, 2.887758, 1.600000, 1.600000, 1100, 1100, 250
1618722549.337000, 2.896349, 1.600000, 1.600000, -1, -1, 0
1618722549.846000, 2.904824, 1.600000, 1.600000, 1100, 1100, 250
1618722550.359000, 2.913386, 1.600000, 1.600000, -1, -1, 0
1618722550.870000, 2.921901, 1.600000, 1.600000, 1100, 1100, 250
1618722551.381000, 2.930418, 1.600000, 1.600000, -1, -1, 0
1618722551.891000, 2.938920, 1.600000, 1.600000, 1100, 1100, 250
1618722552.403000, 2.947445, 1.600000, 1.600000, -1, -1, 0
1618722552.913000, 2.955951, 1.600000, 1.600000, 1100, 1100, 250
1618722553.426000, 2.964494, 1.600000, 1.600000, -1, -1, 0
1618722553.938000, 2.973025, 1.600000, 1.600000, 1100, 1100, 250
1618722554.452000, 2.981603, 1.600000, 1.600000, -1, -1, 0
1618722554.956000, 2.989994, 1.600000, 1.600000, 1100, 1100, 250
1618722555.460000, 2.998398, 1.600000, 1.600000, -1, -1, 0
1618722555.973000, 3.006947, 1.600000, 1.600000, 1100, 1100, 250
1618722556.488000, 3.015538, 1.600000, 1.600000, -1, -1, 0
1618722557.004000, 3.024134, 1.600000, 1.600000, 1100, 1100, 250
1618722557.515000, 3.032648, 1.600000, 1.600000, -1, -1, 0
1618722558.032000, 3.041264, 1.600000, 1.600000, 1100, 1100, 250
1618722558.546000, 3.049831, 1.600000, 1.600000, -1, -1, 0
1618722559.059000, 3.058381, 1.600000, 1.600000, 1100, 1100, 250
1618722559.575000, 3.066974, 1.600000, 1.600000, -1, -1, 0
1618722560.089000, 3.075549, 1.600000, 1.600000, 1100, 1100, 250
1618722560.601000, 3.084077, 1.600000, 1.600000, -1, -1, 0
1618722561.115000, 3.092642, 1.600000, 1.600000, 1100, 1100, 250
1618722561.627000, 3.101179, 1.600000, 1.600000, -1, -1, 0
1618722562.139000, 3.109714, 1.600000, 1.600000, 1100, 1100, 250
1618722562.649000, 3.118209, 1.600000, 1.600000, -1, -1, 0
1618722563.152000, 3.126597, 1.600000, 1.600000, 1100, 1100, 250
1618722563.666000, 3.135171, 1.600000, 1.600000, -1, -1, 0
1618722564.178000, 3.143704, 1.600000, 1.600000, 1100, 1100, 250
1618722564.692000, 3.152264, 1.600000, 1.600000, -1, -1, 0
1618722565.204000, 3.160796, 1.600000, 1.600000, 1100, 1100, 250
1618722565.716000, 3.169331, 1.600000, 1.600000, -1, -1, 0
1618722566.230000, 3.177901, 1.600000, 1.600000, 1100, 1100, 250
1618722566.746000, 3.186501, 1.600000, 1.600000, -1, -1, 0
1618722567.260000, 3.195064, 1.600000, 1.600000, 1100, 1100, 250
1618722567.773000, 3.203617, 1.600000, 1.600000, -1, -1, 0
1618722568.284000, 3.212127, 1.600000, 1.600000, 1100, 1100, 250
1618722568.798000, 3.220703, 1.600000, 1.600000, -1, -1, 0
1618722569.309000, 3.229218, 1.600000, 1.600000, 1100, 1100, 250
1618722569.823000, 3.237784, 1.600000, 1.600000, -1, -1, 0
1618722570.336000, 3.246338, 1.600000, 1.600000, 1100, 1100, 250
1618722570.848000, 3.254870, 1.600000, 1.600000, -1, -1, 0
1618722571.362000, 3.263429, 1.600000, 1.600000, 1100, 1100, 250
1618722571.865000, 3.271813, 1.600000, 1.600000, -1, -1, 0
1618722572.373000, 3.280281, 1.600000, 1.600000, 1100, 1100, 250
1618722572.887000, 3.288843, 1.600000, 1.600000, -1, -1, 0
1618722573.401000, 3.297410, 1.600000, 1.600000, 1100, 1100, 250
1618722573.912000, 3.305930, 1.600000, 1.600000, -1, -1, 0
1618722574.426000, 3.314503, 1.600000, 1.600000, 1100, 1100, 250
1618722574.938000, 3.323034, 1.600000, 1.600000, -1, -1, 0
1618722575.448000, 3.331531, 1.600000, 1.600000, 1100, 1100, 250
1618722575.965000, 3.340143, 1.600000, 1.600000, -1, -1, 0
