posix_timestamp, elapsed_time, R_speed_command, L_speed_command, R_belt_speed, L_belt_speed, incline
1618809993.474000, 2.870385, 1.600000, 1.600000, 1100, 1100, 250
1618809993.986000, 2.878934, 1.600000, 1.600000, -1, -1, 0
1618809994.501000, 2.887514, 1.600000, 1.600000, 1100, 1100, 250
1618809995.017000, 2.896110, 1.600000, 1.600000, -1, -1, 0
1618809995.527000, 2.904617, 1.600000, 1.600000, 1100, 1100, 250
1618809996.043000, 2.913217, 1.600000, 1.600000, -1, -1, 0
1618809996.554000, 2.921723, 1.600000, 1.600000, 1100, 1100, 250
1618809997.067000, 2.930280, 1.600000, 1.600000, -1, -1, 0
1618809997.580000, 2.938821, 1.600000, 1.600000, 1100, 1100, 250
1618809998.090000, 2.947325, 1.600000, 1.600000, -1, -1, 0
1618809998.605000, 2.955904, 1.600000, 1.600000, 1100, 1100, 250
1618809999.116000, 2.964434, 1.600000, 1.600000, -1, -1, 0
1618809999.622000, 2.972867, 1.600000, 1.600000, 1100, 1100, 250
1618810000.137000, 2.981436, 1.600000, 1.600000, -1, -1, 0
1618810000.649000, 2.989979, 1.600000, 1.600000, 1100, 1100, 250
1618810001.160000, 2.998488, 1.600000, 1.600000, -1, -1, 0
1618810001.675000, 3.007074, 1.600000, 1.600000, 1100, 1100, 250
1618810002.187000, 3.015617, 1.600000, 1.600000, -1, -1, 0
1618810002.696000, 3.024097, 1.600000, 1.600000, 1100, 1100, 250
1618810003.210000, 3.032655, 1.600000, 1.600000, -1, -1, 0
1618810003.721000, 3.041182, 1.600000, 1.600000, 1100, 1100, 250
1618810004.236000, 3.049759, 1.600000, 1.600000, -1, -1, 0
1618810004.752000, 3.058359, 1.600000, 1.600000, 1100, 1100, 250
1618810005.263000, 3.066876, 1.600000, 1.600000, -1, -1, 0
1618810005.776000, 3.075420, 1.600000, 1.600000, 1100, 1100, 250
1618810006.290000, 3.083985, 1.600000, 1.600000, -1, -1, 0
1618810006.806000, 3.092587, 1.600000, 1.600000, 1100, 1100, 250
1618810007.318000, 3.101130, 1.600000, 1.600000, -1, -1, 0
1618810007.822000, 3.109520, 1.600000, 1.600000, 1100, 1100, 250
1618810008.327000, 3.117942, 1.600000, 1.600000, -1, -1, 0
1618810008.841000, 3.126517, 1.600000, 1.600000, 1100, 1100, 250
1618810009.352000, 3.135026, 1.600000, 1.600000, -1, -1, 0
1618810009.865000, 3.143568, 1.600000, 1.600000, 1100, 1100, 250
1618810010.376000, 3.152099, 1.600000, 1.600000, -1, -1, 0
1618810010.879000, 3.160478, 1.600000, 1.600000, 1100, 1100, 250
1618810011.384000, 3.168887, 1.600000, 1.600000, -1, -1, 0
1618810011.899000, 3.177471, 1.600000, 1.600000, 1100, 1100, 250
1618810012.412000, 3.186035, 1.600000, 1.600000, -1, -1, 0
1618810012.926000, 3.194591, 1.600000, 1.600000, 1100, 1100, 250
1618810013.439000, 3.203140, 1.600000, 1.600000, -1, -1, 0
1618810013.942000, 3.211534, 1.600000, 1.600000, 1100, 1100, 250
1618810014.444000, 3.219911, 1.600000, 1.600000, -1, -1, 0
1618810014.954000, 3.228395, 1.600000, 1.600000, 1100, 1100, 250
1618810015.468000, 3.236964, 1.600000, 1.600000, -1, -1, 0
1618810015.980000, 3.245496, 1.600000, 1.600000, 1100, 1100, 250
1618810016.492000, 3.254020, 1.600000, 1.600000, -1, -1, 0
1618810017.004000, 3.262561, 1.600000, 1.600000, 1100, 1100, 250
1618810017.507000, 3.270940, 1.600000, 1.600000, -1, -1, 0
1618810018.019000, 3.279477, 1.600000, 1.600000, 1100, 1100, 250
1618810018.531000, 3.288017, 1.600000, 1.600000, -1, -1, 0
1618810019.045000, 3.296584, 1.600000, 1.600000, 1100, 1100, 250
1618810019.561000, 3.305177, 1.600000, 1.600000, -1, -1, 0
1618810020.076000, 3.313752, 1.600000, 1.600000, 1100, 1100, 250
1618810020.591000, 3.322351, 1.600000, 1.600000, -1, -1, 0
1618810021.104000, 3.330901, 1.600000, 1.600000, 1100, 1100, 250
1618810021.614000, 3.339387, 1.600000, 1.600000, -1, -1, 0
